person_age,person_gender,person_education,person_income,person_employment_experience,person_home_ownership,loan_amount,loan_intent,loan_interest_rate,credit_history_length,credit_score,previous_loan_defaults,loan_status
26,male,bachelor,121130.0,3,rent,3000.0,debt_consolidation,13.57,3.0,503,yes,0
22,male,high_school,35446.0,0,mortgage,9000.0,debt_consolidation,11.01,4.0,588,no,1
24,male,high_school,121238.0,2,rent,3000.0,home_improvement,9.76,3.0,665,yes,0
26,female,high_school,124895.0,4,rent,3000.0,personal,7.88,4.0,605,no,0
24,female,master,132970.0,0,rent,3000.0,venture,7.88,2.0,659,no,0
21,female,associate,42819.0,0,own,4000.0,education,7.29,2.0,545,yes,0
23,female,high_school,133108.0,0,rent,3000.0,education,14.22,3.0,574,yes,0
24,female,high_school,139047.0,1,rent,3000.0,home_improvement,14.27,2.0,668,yes,0
24,female,associate,145364.0,4,rent,3000.0,home_improvement,5.79,4.0,574,no,0
24,female,associate,42794.0,0,mortgage,3600.0,venture,6.92,2.0,608,no,0
26,female,associate,42804.0,4,own,5600.0,venture,11.11,4.0,601,yes,0
21,female,high_school,42741.0,0,own,6500.0,education,13.43,2.0,669,no,0
24,male,associate,150900.0,2,rent,3000.0,debt_consolidation,14.72,3.0,591,yes,0
22,male,bachelor,43080.0,0,mortgage,4000.0,venture,7.29,2.0,646,yes,0
26,male,associate,150915.0,2,rent,3000.0,medical,12.21,4.0,625,yes,0
24,male,high_school,43117.0,1,mortgage,2000.0,venture,10.37,2.0,638,yes,0
24,male,high_school,162994.25,1,rent,3000.0,debt_consolidation,7.88,2.0,642,yes,0
25,female,high_school,162994.25,1,rent,3000.0,education,13.06,2.0,580,no,1
25,female,bachelor,162994.25,1,rent,3000.0,venture,11.12,2.0,626,yes,0
25,female,bachelor,22077.0,5,rent,3025.0,venture,11.49,2.0,686,no,1
25,female,associate,43065.0,5,own,3600.0,education,13.43,3.0,634,no,0
22,female,bachelor,20983.0,0,rent,3050.0,education,9.91,3.0,612,no,1
26,female,associate,43029.0,4,own,7200.0,personal,11.11,4.0,672,no,0
23,female,high_school,29873.0,0,rent,3050.0,medical,7.49,4.0,658,yes,0
23,male,associate,15524.0,0,rent,3075.0,personal,10.37,2.0,667,no,1
25,male,associate,37122.0,2,rent,3075.0,education,10.59,2.0,570,yes,0
26,female,high_school,42901.0,6,mortgage,8000.0,medical,5.42,2.0,673,yes,0
21,female,bachelor,43373.0,0,mortgage,1500.0,medical,9.63,4.0,640,yes,0
26,female,master,53591.0,5,rent,3075.0,medical,10.99,3.0,668,yes,0
23,female,high_school,35590.0,4,own,10000.0,medical,18.62,3.0,560,no,1
25,male,high_school,24952.0,1,rent,3100.0,medical,11.71,4.0,643,yes,0
26,male,associate,42730.0,3,mortgage,3800.0,home_improvement,6.54,3.0,555,yes,0
23,male,high_school,25215.0,2,rent,3125.0,personal,12.61,3.0,621,yes,0
26,female,master,43295.0,4,mortgage,2500.0,home_improvement,9.25,3.0,570,yes,0
21,female,associate,19243.0,0,rent,3150.0,home_improvement,10.99,4.0,538,no,1
25,female,high_school,51531.0,6,rent,3150.0,education,5.79,4.0,507,yes,0
22,female,bachelor,43024.0,0,mortgage,8000.0,education,5.79,4.0,642,yes,0
24,female,associate,43094.0,0,own,3600.0,venture,9.99,4.0,667,yes,0
22,female,bachelor,35880.0,0,mortgage,12000.0,personal,5.42,4.0,658,no,1
22,female,master,116053.0,1,rent,3150.0,education,6.0,2.0,679,no,0
21,male,bachelor,35759.0,0,rent,3175.0,education,6.03,4.0,498,yes,0
24,male,bachelor,15394.0,6,rent,3200.0,personal,5.99,3.0,668,no,1
24,male,high_school,42973.0,2,mortgage,7775.0,medical,11.01,2.0,621,yes,0
21,male,bachelor,15237.0,0,rent,3200.0,venture,11.49,2.0,631,no,1
26,female,high_school,18488.0,3,rent,3200.0,medical,12.21,2.0,634,no,1
22,male,bachelor,19960.0,0,rent,3200.0,venture,17.93,4.0,618,no,1
25,male,high_school,20168.0,4,rent,3200.0,debt_consolidation,9.32,2.0,620,no,1
21,male,associate,22703.0,0,rent,3200.0,personal,8.49,3.0,609,no,1
22,female,high_school,42747.0,0,mortgage,3500.0,medical,11.01,3.0,649,no,0
23,female,master,22337.0,2,rent,3200.0,home_improvement,11.01,4.0,586,no,1
23,male,bachelor,35921.0,0,mortgage,6000.0,personal,7.88,2.0,583,no,1
21,female,high_school,42732.0,0,mortgage,13650.0,debt_consolidation,7.51,4.0,623,yes,0
22,male,associate,23989.0,1,rent,3200.0,education,15.28,3.0,681,no,1
23,male,bachelor,24907.0,0,rent,3200.0,personal,7.14,4.0,616,yes,0
23,female,associate,25179.0,0,rent,3200.0,venture,16.0,2.0,588,no,1
23,male,high_school,26028.0,0,rent,3200.0,education,14.84,2.0,578,yes,0
23,male,associate,27680.0,0,rent,3200.0,medical,12.69,4.0,642,no,0
25,male,associate,28353.0,5,rent,3200.0,debt_consolidation,14.79,2.0,691,yes,0
24,male,bachelor,43113.0,2,mortgage,8000.0,education,11.86,3.0,641,no,0
21,male,high_school,30159.0,0,rent,3200.0,debt_consolidation,13.57,4.0,502,yes,0
26,male,associate,43006.0,0,mortgage,6000.0,venture,7.51,4.0,635,yes,0
24,male,bachelor,31081.0,4,rent,3200.0,debt_consolidation,13.11,4.0,633,no,1
25,female,associate,34119.0,2,rent,3200.0,venture,12.21,2.0,690,no,0
22,female,bachelor,34679.0,3,rent,3200.0,education,10.59,2.0,639,no,0
21,male,bachelor,37107.0,1,rent,3200.0,personal,11.01,2.0,692,yes,0
25,female,bachelor,36979.0,2,rent,3200.0,medical,13.99,2.0,701,no,0
26,male,master,37143.0,0,rent,3200.0,debt_consolidation,11.01,3.0,633,no,0
21,female,high_school,37045.0,0,rent,3200.0,medical,11.14,3.0,642,no,0
25,female,high_school,36764.0,3,rent,3200.0,medical,8.0,4.0,630,yes,0
24,female,master,43249.0,2,mortgage,2950.0,medical,11.01,4.0,618,no,0
23,female,high_school,38298.0,1,rent,3200.0,education,11.49,4.0,690,no,0
23,female,master,38443.0,0,rent,3200.0,education,13.49,4.0,690,yes,0
22,male,high_school,38406.0,0,rent,3200.0,venture,11.99,2.0,593,yes,0
22,male,high_school,38994.0,0,rent,3200.0,personal,10.2,3.0,622,yes,0
25,male,master,40687.0,4,rent,3200.0,medical,5.42,4.0,635,yes,0
24,male,master,35635.0,3,mortgage,1450.0,personal,11.01,4.0,709,no,1
25,male,associate,35631.0,6,rent,3200.0,home_improvement,17.49,2.0,614,no,1
26,female,master,42780.0,5,mortgage,3000.0,venture,6.76,3.0,688,no,0
22,male,high_school,37248.0,1,rent,3200.0,debt_consolidation,15.62,4.0,635,no,1
21,male,high_school,37579.0,0,rent,3200.0,debt_consolidation,10.37,3.0,574,no,1
22,male,high_school,46057.0,1,rent,3200.0,education,13.04,2.0,613,yes,0
26,male,bachelor,46925.0,4,rent,3200.0,personal,13.49,2.0,680,yes,0
25,male,high_school,40697.0,6,rent,3200.0,home_improvement,12.99,2.0,539,no,1
24,female,high_school,50896.0,1,rent,3200.0,personal,9.63,3.0,534,no,0
22,female,bachelor,52058.0,0,rent,3200.0,education,7.49,4.0,640,yes,0
26,male,master,52649.0,7,rent,3200.0,education,14.35,4.0,604,no,0
24,male,bachelor,53840.0,2,rent,3200.0,medical,8.0,2.0,647,yes,0
22,male,master,54475.0,0,rent,3200.0,personal,11.01,4.0,674,no,0
21,male,high_school,55215.0,0,rent,3200.0,personal,6.54,4.0,660,no,0
22,female,associate,42853.0,0,mortgage,7500.0,education,13.92,3.0,656,yes,0
23,female,master,55107.0,0,rent,3200.0,venture,7.37,3.0,587,yes,0
26,female,doctorate,35793.0,3,mortgage,11200.0,home_improvement,11.14,4.0,708,no,1
25,male,bachelor,51085.0,2,rent,3200.0,medical,15.7,2.0,618,no,1
23,male,high_school,60140.0,2,rent,3200.0,medical,13.48,3.0,588,yes,0
22,male,associate,61083.0,0,rent,3200.0,venture,8.49,4.0,675,no,0
22,female,bachelor,62202.0,0,rent,3200.0,education,10.99,2.0,594,yes,0
23,male,bachelor,43378.0,1,mortgage,8400.0,education,12.18,3.0,677,yes,0
25,female,master,58524.0,2,rent,3200.0,education,11.01,4.0,657,no,1
24,male,high_school,66737.0,0,rent,3200.0,debt_consolidation,11.83,2.0,629,no,0
23,male,associate,43164.0,1,mortgage,15000.0,education,18.43,2.0,577,no,0
23,male,high_school,42856.0,0,other,12800.0,personal,11.83,2.0,545,no,1
26,male,bachelor,66870.0,5,rent,3200.0,education,8.49,3.0,509,yes,0
22,female,master,42839.0,0,mortgage,3500.0,education,11.48,4.0,661,yes,0
24,female,master,70623.0,3,rent,3200.0,venture,14.35,2.0,662,yes,0
22,male,high_school,73084.0,0,rent,3200.0,medical,11.71,2.0,593,yes,0
22,female,bachelor,65835.0,2,rent,3200.0,home_improvement,16.49,4.0,680,no,1
24,female,master,73188.0,0,rent,3200.0,debt_consolidation,7.14,3.0,697,no,0
26,female,high_school,74613.0,4,rent,3200.0,personal,9.91,2.0,653,yes,0
26,male,associate,42968.0,3,mortgage,5000.0,education,14.42,2.0,641,yes,0
26,male,associate,78910.0,3,rent,3200.0,debt_consolidation,11.71,3.0,591,no,0
24,female,high_school,42776.0,4,mortgage,13000.0,personal,14.74,3.0,595,yes,0
24,female,high_school,71559.0,0,rent,3200.0,medical,13.8,3.0,648,no,1
24,female,high_school,79415.0,1,rent,3200.0,home_improvement,9.99,4.0,626,no,0
24,male,associate,87110.0,0,rent,3200.0,personal,13.92,3.0,591,yes,0
22,male,bachelor,90992.0,1,rent,3200.0,education,10.28,4.0,647,no,0
24,male,bachelor,43100.0,0,own,3500.0,venture,16.0,3.0,692,yes,0
26,female,bachelor,43181.0,3,mortgage,6000.0,personal,12.21,4.0,528,yes,0
25,male,associate,94488.0,0,rent,3200.0,home_improvement,12.99,4.0,651,no,0
24,female,high_school,100266.0,1,rent,3200.0,home_improvement,6.99,3.0,592,yes,0
23,female,master,94751.0,5,rent,3200.0,education,10.99,3.0,648,no,1
21,male,bachelor,103186.0,0,rent,3200.0,personal,10.25,4.0,636,yes,0
25,male,high_school,94354.0,0,rent,3200.0,home_improvement,14.59,3.0,640,no,1
21,male,associate,42587.0,0,mortgage,4950.0,medical,7.68,4.0,669,yes,0
22,male,master,36267.0,1,other,7500.0,debt_consolidation,10.08,4.0,611,no,1
22,male,master,42822.0,0,mortgage,7500.0,personal,11.34,2.0,703,yes,0
22,male,high_school,13178.0,0,rent,3250.0,venture,11.01,2.0,668,no,1
21,female,high_school,15535.0,0,rent,3250.0,home_improvement,9.99,2.0,671,no,1
21,female,high_school,43107.0,2,mortgage,800.0,venture,7.37,3.0,609,yes,0
22,male,master,18155.0,1,rent,3250.0,personal,16.29,4.0,603,no,1
24,male,high_school,20315.0,2,rent,3250.0,venture,12.42,4.0,698,no,1
22,female,master,21770.0,1,rent,3250.0,debt_consolidation,6.91,2.0,594,no,1
23,female,high_school,22510.0,0,rent,3250.0,personal,11.01,4.0,619,no,1
23,male,associate,22710.0,0,rent,3250.0,venture,13.22,2.0,655,no,1
25,female,high_school,43160.0,3,mortgage,5400.0,home_improvement,12.17,4.0,586,yes,0
22,female,high_school,43047.0,0,own,3000.0,venture,7.9,4.0,555,no,0
22,male,high_school,25541.0,2,rent,3250.0,medical,14.26,2.0,664,no,1
24,male,high_school,31255.0,4,rent,3250.0,education,13.67,4.0,671,no,0
22,male,associate,43068.0,0,own,9000.0,venture,10.0,2.0,643,no,0
26,female,bachelor,34397.0,4,rent,3250.0,home_improvement,14.59,4.0,631,no,1
24,female,associate,43183.0,2,mortgage,7000.0,education,5.42,3.0,698,yes,0
21,female,associate,43159.0,0,own,1500.0,venture,9.62,2.0,557,yes,0
25,male,bachelor,37243.0,2,rent,3250.0,debt_consolidation,5.42,3.0,630,yes,0
22,male,high_school,43465.0,0,rent,3250.0,education,6.54,3.0,504,yes,0
24,female,master,47994.0,3,rent,3250.0,debt_consolidation,8.94,2.0,635,no,1
21,female,bachelor,42760.0,0,own,3000.0,education,15.58,3.0,689,yes,0
21,male,high_school,35547.0,0,mortgage,7400.0,education,17.56,3.0,658,no,1
24,male,high_school,42735.0,3,mortgage,9600.0,personal,7.88,3.0,663,yes,0
24,male,high_school,43024.0,0,own,8000.0,debt_consolidation,14.96,4.0,631,yes,0
22,female,high_school,35918.0,0,rent,3300.0,venture,8.49,3.0,663,no,0
22,female,master,43142.0,0,own,10000.0,medical,7.51,4.0,544,yes,0
24,male,bachelor,40536.0,0,rent,3300.0,venture,12.99,4.0,619,no,0
26,male,master,41542.0,6,rent,3300.0,medical,15.65,4.0,686,no,0
21,male,associate,43227.0,0,mortgage,3600.0,venture,8.0,2.0,691,no,0
22,female,bachelor,80082.0,0,rent,3300.0,venture,14.65,2.0,586,yes,0
21,female,bachelor,85302.0,0,rent,3300.0,personal,11.01,4.0,578,yes,0
21,male,bachelor,109110.0,1,rent,3300.0,venture,11.71,4.0,631,no,0
24,female,bachelor,42923.0,0,other,18225.0,medical,9.63,3.0,699,no,1
25,male,associate,45434.0,6,rent,3325.0,venture,11.49,3.0,607,no,0
22,male,bachelor,42970.0,2,mortgage,8400.0,venture,10.39,2.0,675,yes,0
24,male,master,36543.0,3,rent,3350.0,debt_consolidation,14.72,2.0,681,yes,0
25,male,master,44098.0,6,rent,3350.0,personal,7.9,4.0,682,yes,0
24,male,bachelor,93646.0,0,rent,3350.0,personal,11.01,3.0,619,yes,0
21,male,bachelor,40723.0,1,rent,3375.0,venture,13.49,3.0,637,yes,0
25,male,associate,14382.0,0,rent,3400.0,medical,11.01,2.0,589,no,1
23,female,associate,30002.0,1,rent,3400.0,medical,7.51,4.0,680,yes,0
22,female,associate,35199.0,0,rent,3400.0,education,8.94,3.0,666,yes,0
25,male,bachelor,43531.0,4,mortgage,1000.0,debt_consolidation,11.01,3.0,696,no,0
26,female,master,35760.0,3,rent,3400.0,home_improvement,15.62,4.0,607,no,1
23,male,associate,49062.0,3,rent,3400.0,venture,6.92,3.0,526,yes,0
23,male,high_school,64320.0,0,rent,3400.0,home_improvement,17.58,4.0,604,no,1
22,female,bachelor,36053.0,0,mortgage,12000.0,education,11.66,3.0,685,no,1
23,female,bachelor,43353.0,5,mortgage,2100.0,education,7.51,2.0,590,yes,0
24,male,associate,73196.0,0,rent,3400.0,home_improvement,11.01,2.0,630,yes,0
23,female,associate,97282.0,2,rent,3400.0,debt_consolidation,8.49,3.0,649,no,0
23,male,high_school,43451.0,0,mortgage,6500.0,education,5.42,2.0,498,yes,0
25,female,high_school,36182.0,3,mortgage,8875.0,personal,12.69,3.0,577,no,1
22,male,high_school,43515.0,1,mortgage,9600.0,education,5.99,4.0,560,yes,0
24,male,high_school,138777.0,1,rent,3400.0,medical,12.21,4.0,498,no,1
21,female,associate,43575.0,0,mortgage,12250.0,education,15.31,4.0,636,yes,0
25,male,bachelor,43629.0,0,mortgage,10000.0,medical,8.94,2.0,523,yes,0
26,male,bachelor,17602.0,2,rent,3450.0,home_improvement,12.69,3.0,691,no,1
25,female,associate,31128.0,4,rent,3450.0,home_improvement,11.99,4.0,578,no,1
22,male,master,15343.0,0,rent,3500.0,education,15.65,2.0,694,no,1
23,male,associate,43687.0,0,mortgage,5600.0,debt_consolidation,6.76,3.0,619,no,0
22,male,associate,16281.0,0,rent,3500.0,medical,8.59,4.0,589,no,1
21,female,master,17383.0,0,rent,3500.0,venture,9.96,2.0,694,no,1
21,female,associate,19902.0,3,rent,3500.0,personal,16.07,3.0,570,no,1
21,male,bachelor,36808.0,0,mortgage,12000.0,medical,11.83,4.0,679,no,1
22,female,master,21955.0,0,rent,3500.0,education,11.01,4.0,615,no,1
26,female,associate,36439.0,1,mortgage,12000.0,medical,9.32,4.0,661,no,1
22,female,high_school,22854.0,0,rent,3500.0,venture,13.48,2.0,598,no,1
21,male,high_school,23294.0,0,rent,3500.0,medical,13.35,2.0,581,no,1
24,female,bachelor,23740.0,1,rent,3500.0,medical,7.88,2.0,641,no,1
22,male,high_school,24992.0,2,rent,3500.0,education,13.11,3.0,637,no,0
25,male,associate,24681.0,1,rent,3500.0,venture,10.28,2.0,549,yes,0
23,male,associate,43768.0,0,mortgage,9000.0,education,7.49,3.0,544,yes,0
24,male,bachelor,43626.0,0,mortgage,14500.0,debt_consolidation,11.01,3.0,713,yes,0
22,female,bachelor,25155.0,2,rent,3500.0,venture,6.99,2.0,581,yes,0
22,female,master,43610.0,0,mortgage,4000.0,education,12.53,2.0,651,yes,0
23,male,bachelor,43398.0,2,mortgage,3000.0,medical,11.28,3.0,618,yes,0
22,male,master,27003.0,0,rent,3500.0,medical,11.01,2.0,676,no,1
21,female,associate,26844.0,0,rent,3500.0,debt_consolidation,7.51,2.0,627,yes,0
22,male,master,27852.0,1,rent,3500.0,debt_consolidation,16.49,3.0,633,no,1
22,male,bachelor,36382.0,0,mortgage,5775.0,debt_consolidation,5.42,3.0,660,no,1
22,female,master,28720.0,1,rent,3500.0,debt_consolidation,10.37,4.0,554,yes,0
24,female,high_school,43742.0,4,mortgage,10000.0,debt_consolidation,13.49,3.0,596,yes,0
24,female,associate,29625.0,3,rent,3500.0,home_improvement,15.65,3.0,676,no,1
23,male,high_school,43877.0,0,mortgage,8700.0,education,7.51,2.0,623,no,0
26,female,bachelor,29636.0,6,rent,3500.0,venture,10.71,4.0,697,yes,0
22,female,associate,30407.0,3,rent,3500.0,venture,9.99,3.0,656,yes,0
22,female,bachelor,43900.0,4,mortgage,6000.0,personal,15.27,3.0,611,yes,0
23,male,associate,31980.0,0,rent,3500.0,debt_consolidation,6.91,3.0,644,no,0
22,female,master,32600.0,1,rent,3500.0,education,15.27,3.0,552,no,0
21,male,high_school,32599.0,0,rent,3500.0,debt_consolidation,8.49,3.0,647,no,1
22,male,bachelor,44309.0,4,mortgage,11625.0,education,13.49,2.0,593,yes,0
25,male,master,33983.0,2,rent,3500.0,venture,10.99,4.0,688,no,0
22,male,bachelor,35605.0,0,rent,3500.0,venture,11.01,2.0,661,no,0
23,female,high_school,44129.0,3,mortgage,11300.0,education,12.69,2.0,655,no,0
21,female,high_school,37163.0,0,rent,3500.0,personal,7.9,2.0,560,yes,0
24,female,associate,36858.0,0,rent,3500.0,medical,5.99,2.0,498,yes,0
22,male,bachelor,37190.0,0,rent,3500.0,venture,14.22,4.0,591,no,1
22,male,master,36652.0,0,rent,3500.0,medical,13.92,4.0,557,yes,0
22,female,associate,44273.0,0,mortgage,18500.0,personal,7.9,4.0,570,yes,0
26,female,bachelor,36621.0,3,rent,3500.0,venture,11.01,2.0,657,yes,0
21,female,associate,36677.0,0,rent,3500.0,venture,11.01,4.0,600,yes,0
25,male,high_school,38563.0,3,rent,3500.0,medical,6.92,3.0,624,yes,0
24,female,associate,44529.0,0,mortgage,5200.0,venture,9.91,3.0,611,yes,0
21,female,high_school,40504.0,0,rent,3500.0,medical,11.71,4.0,649,yes,0
26,female,associate,40393.0,8,rent,3500.0,venture,10.25,2.0,632,no,0
22,male,bachelor,41769.0,4,rent,3500.0,debt_consolidation,14.27,3.0,547,no,0
22,female,bachelor,44187.0,0,mortgage,12000.0,medical,11.71,2.0,666,no,0
25,male,bachelor,44382.0,4,mortgage,5100.0,medical,8.9,4.0,663,no,0
26,male,high_school,42015.0,3,rent,3500.0,medical,12.84,4.0,630,no,0
24,female,bachelor,42722.0,1,rent,3500.0,education,6.99,2.0,619,yes,0
21,male,high_school,42659.0,0,rent,3500.0,medical,9.62,2.0,629,yes,0
24,female,associate,44185.0,3,mortgage,5600.0,venture,7.9,2.0,661,yes,0
25,female,associate,42819.0,0,rent,3500.0,personal,11.58,3.0,676,yes,0
21,female,high_school,43350.0,0,rent,3500.0,debt_consolidation,12.53,4.0,676,yes,0
21,male,associate,43208.0,0,rent,3500.0,education,5.79,2.0,602,yes,0
23,female,high_school,43567.0,0,rent,3500.0,education,10.99,3.0,614,yes,0
25,male,high_school,44274.0,2,rent,3500.0,venture,6.62,3.0,649,yes,0
21,male,associate,43629.0,0,mortgage,1000.0,medical,12.42,2.0,688,yes,0
22,male,bachelor,43964.0,1,mortgage,5250.0,education,11.01,4.0,563,yes,0
23,male,bachelor,36837.0,3,rent,3500.0,medical,11.49,2.0,594,no,1
21,male,associate,46804.0,0,rent,3500.0,venture,10.59,3.0,571,yes,0
26,female,high_school,43921.0,3,mortgage,5175.0,personal,6.03,4.0,634,no,0
22,male,high_school,46913.0,0,rent,3500.0,education,13.99,3.0,605,no,0
22,male,high_school,47773.0,0,rent,3500.0,medical,9.91,4.0,652,yes,0
22,male,master,48273.0,0,rent,3500.0,venture,5.42,2.0,643,yes,0
24,male,bachelor,48948.0,1,rent,3500.0,education,7.9,4.0,629,yes,0
23,female,associate,48791.0,3,rent,3500.0,venture,11.99,4.0,621,no,0
23,male,bachelor,48998.0,0,rent,3500.0,personal,13.23,2.0,667,yes,0
24,female,associate,48911.0,3,rent,3500.0,venture,11.01,2.0,664,yes,0
24,female,associate,43983.0,4,mortgage,3600.0,personal,16.77,2.0,532,yes,0
26,female,associate,36977.0,5,mortgage,8000.0,debt_consolidation,6.62,4.0,560,no,1
21,female,high_school,50056.0,0,rent,3500.0,education,10.75,3.0,659,yes,0
24,male,high_school,44116.0,3,own,8000.0,personal,10.65,2.0,593,yes,0
25,female,high_school,51411.0,2,rent,3500.0,venture,5.42,4.0,640,yes,0
23,male,bachelor,37117.0,3,mortgage,4800.0,debt_consolidation,10.65,3.0,638,no,1
26,male,master,51158.0,4,rent,3500.0,personal,10.74,4.0,613,no,0
21,female,bachelor,51396.0,0,rent,3500.0,debt_consolidation,10.37,4.0,567,yes,0
22,male,bachelor,44303.0,0,mortgage,7275.0,medical,6.03,3.0,648,yes,0
24,male,bachelor,43980.0,0,mortgage,14775.0,home_improvement,6.62,4.0,705,no,0
24,female,associate,51334.0,2,rent,3500.0,personal,11.01,3.0,643,yes,0
26,male,bachelor,44192.0,6,mortgage,4000.0,personal,11.01,3.0,606,yes,0
26,female,associate,51672.0,2,rent,3500.0,education,12.61,4.0,596,yes,0
21,male,high_school,52052.0,0,rent,3500.0,education,11.86,4.0,678,yes,0
22,male,high_school,44448.0,2,mortgage,1000.0,medical,9.99,3.0,530,yes,0
24,female,associate,53975.0,1,rent,3500.0,education,12.69,2.0,561,yes,0
23,female,master,54982.0,2,rent,3500.0,education,10.59,4.0,722,no,0
23,female,master,47905.0,0,rent,3500.0,education,11.86,4.0,685,no,1
22,female,bachelor,55019.0,0,rent,3500.0,medical,12.53,3.0,651,no,0
25,male,bachelor,37073.0,3,mortgage,12000.0,home_improvement,5.99,4.0,653,no,1
25,male,master,57321.0,0,rent,3500.0,medical,9.99,3.0,610,yes,0
25,male,associate,44561.0,2,own,8400.0,medical,5.99,3.0,613,yes,0
24,male,associate,36936.0,0,mortgage,10000.0,medical,15.99,2.0,632,no,1
25,female,bachelor,44355.0,2,mortgage,5600.0,medical,7.49,4.0,654,yes,0
26,female,high_school,43890.0,6,mortgage,7000.0,personal,7.49,2.0,565,no,0
23,male,associate,57931.0,2,rent,3500.0,debt_consolidation,12.69,3.0,642,no,0
23,male,bachelor,58225.0,0,rent,3500.0,debt_consolidation,13.98,4.0,633,yes,0
25,female,high_school,58354.0,1,rent,3500.0,debt_consolidation,13.16,3.0,641,yes,0
23,female,high_school,44334.0,0,mortgage,2000.0,education,11.49,2.0,673,yes,0
23,female,master,59425.0,0,rent,3500.0,venture,8.0,2.0,622,no,0
22,male,associate,60898.0,0,rent,3500.0,venture,11.01,3.0,650,no,0
22,female,high_school,44385.0,0,mortgage,12375.0,education,11.01,3.0,498,yes,0
22,male,bachelor,61400.0,0,rent,3500.0,venture,7.14,4.0,591,yes,0
22,male,high_school,63619.0,0,rent,3500.0,personal,9.62,2.0,660,yes,0
23,female,associate,43779.0,1,mortgage,11000.0,education,11.01,3.0,683,no,0
24,female,bachelor,55772.0,5,rent,3500.0,personal,12.21,2.0,668,no,1
